2018-10-11 15:50:56.112[1539240656112] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.112[1539240656112] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:ZhoYAhsBN7HZjJ9vTpiIPS open:2018-10-11 15:50:56.109 JST afterLimiter:0ms afterRespRecv:3ms
2018-10-11 15:50:56.113[1539240656113] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640355 side:SELL quantity:0.709465 signature:8e52efab6bfb043c999360663ef123b84cfb4f3f29463932a8f04062b8c443ee price:0.8556 type:LIMIT timeInForce:GTC recvWindow:23 timestamp:1539240656095     [ACCT]: 0|1    [RESP]: 76/10000  proc:4.631345ms  proxy:-9999ms  session:-4ms  httpStatus:200 gzip {"symbol":"1539240640355","orderId":108,"clientOrderId":"ZhoYAhsBN7HZjJ9vTpiIPS","transactTime":1539240656109,"price":"0.8556","origQty":"0.709465","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"SELL","fills":[]}
2018-10-11 15:50:56.178[1539240656178] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: DENYoaymuC67HpPQSun4No -> [cId=WCZhHvnjqz_r1-201]
2018-10-11 15:50:56.179[1539240656179] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-201]
2018-10-11 15:50:56.179[1539240656179] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-201] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.179[1539240656179] | DEBUG | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-201] SENT
2018-10-11 15:50:56.179[1539240656179] | TRACE | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.180[1539240656180] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-201]
2018-10-11 15:50:56.181[1539240656181] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-201]
2018-10-11 15:50:56.181[1539240656181] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.181[1539240656181] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.181[1539240656181] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:DENYoaymuC67HpPQSun4No open:2018-10-11 15:50:56.178 JST afterLimiter:0ms afterRespRecv:3ms
2018-10-11 15:50:56.181[1539240656181] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.181[1539240656181] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640083 side:BUY quantity:0.274922 signature:f0b52e2eb12d867565bc75352c98c6143c6d0ea172def06f32be8518d3850a6e price:0.0939 type:LIMIT timeInForce:GTC recvWindow:30 timestamp:1539240656149     [ACCT]: 0|1    [RESP]: 77/10000  proc:4.43205ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640083","orderId":89,"clientOrderId":"DENYoaymuC67HpPQSun4No","transactTime":1539240656178,"price":"0.0939","origQty":"0.274922","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"BUY","fills":[]}
2018-10-11 15:50:56.243[1539240656243] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: QcpDhtD0n9RA5Yep3pori2 -> [cId=WCZhHvnjqz_r1-202]
2018-10-11 15:50:56.243[1539240656243] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-202]
2018-10-11 15:50:56.243[1539240656243] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-202] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.243[1539240656243] | DEBUG | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-202] SENT
2018-10-11 15:50:56.243[1539240656243] | TRACE | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.245[1539240656245] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-202]
2018-10-11 15:50:56.246[1539240656246] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-202]
2018-10-11 15:50:56.246[1539240656246] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.246[1539240656246] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:QcpDhtD0n9RA5Yep3pori2 open:2018-10-11 15:50:56.242 JST afterLimiter:0ms afterRespRecv:4ms
2018-10-11 15:50:56.246[1539240656246] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640355 side:BUY quantity:0.424799 signature:542bf63baf80ebe5afccb3b031c7bfe14b991488caf70de152a9332d5803c11b price:0.6018 type:LIMIT timeInForce:GTC recvWindow:24 timestamp:1539240656229     [ACCT]: 0|1    [RESP]: 78/10000  proc:5.060497ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640355","orderId":109,"clientOrderId":"QcpDhtD0n9RA5Yep3pori2","transactTime":1539240656243,"price":"0.6018","origQty":"0.424799","executedQty":"0.424799","cummulativeQuoteQty":"0.1565","status":"FILLED","timeInForce":"GTC","type":"LIMIT","side":"BUY","fills":[{"price":"0.3686","qty":"0.424799","commission":"0.000000","commissionAsset":"1539240637970","tradeId":77}]}
2018-10-11 15:50:56.247[1539240656247] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.247[1539240656247] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.308[1539240656308] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: sbK5sLd5PPAuGGQ84Lpujo -> [cId=WCZhHvnjqz_r1-203]
2018-10-11 15:50:56.308[1539240656308] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-203]
2018-10-11 15:50:56.308[1539240656308] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-203] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.308[1539240656308] | DEBUG | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-203] SENT
2018-10-11 15:50:56.308[1539240656308] | TRACE | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.310[1539240656310] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-203]
2018-10-11 15:50:56.310[1539240656310] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-203]
2018-10-11 15:50:56.311[1539240656311] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.311[1539240656311] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.311[1539240656311] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.312[1539240656312] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:sbK5sLd5PPAuGGQ84Lpujo open:2018-10-11 15:50:56.308 JST afterLimiter:0ms afterRespRecv:4ms
2018-10-11 15:50:56.312[1539240656312] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640355 side:SELL quantity:0.664616 signature:a127999f612b7178bcc363d2fe79862e8a678ee0c7794df049ed2476afd97187 price:0.3714 type:LIMIT timeInForce:GTC recvWindow:40 timestamp:1539240656294     [ACCT]: 0|1    [RESP]: 79/10000  proc:5.180019ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640355","orderId":110,"clientOrderId":"sbK5sLd5PPAuGGQ84Lpujo","transactTime":1539240656308,"price":"0.3714","origQty":"0.664616","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"SELL","fills":[]}
2018-10-11 15:50:56.363[1539240656363] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: lAQGBugXbH3rf07DQHaGBc -> [cId=WCZhHvnjqz_r1-204]
2018-10-11 15:50:56.363[1539240656363] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-204]
2018-10-11 15:50:56.363[1539240656363] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-204] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.363[1539240656363] | DEBUG | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-204] SENT
2018-10-11 15:50:56.363[1539240656363] | TRACE | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.365[1539240656365] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-204]
2018-10-11 15:50:56.365[1539240656365] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-204]
2018-10-11 15:50:56.365[1539240656365] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.365[1539240656365] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.366[1539240656366] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.366[1539240656366] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:lAQGBugXbH3rf07DQHaGBc open:2018-10-11 15:50:56.363 JST afterLimiter:0ms afterRespRecv:3ms
2018-10-11 15:50:56.367[1539240656367] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640083 side:BUY quantity:0.082591 signature:86569eddc461eb77f9c13c046dac3eb12b4068f6dfc4199f8bec6657f4e8c23a price:0.2705 type:LIMIT timeInForce:GTC recvWindow:29 timestamp:1539240656354     [ACCT]: 0|1    [RESP]: 80/10000  proc:4.977498ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640083","orderId":90,"clientOrderId":"lAQGBugXbH3rf07DQHaGBc","transactTime":1539240656363,"price":"0.2705","origQty":"0.082591","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"BUY","fills":[]}
2018-10-11 15:50:56.423[1539240656423] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: bqfPcdaF8Mt5Ix2PzesVeX -> [cId=WCZhHvnjqz_r1-205]
2018-10-11 15:50:56.423[1539240656423] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-205]
2018-10-11 15:50:56.423[1539240656423] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-205] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.424[1539240656424] | DEBUG | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-205] SENT
2018-10-11 15:50:56.424[1539240656424] | TRACE | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.425[1539240656425] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-205]
2018-10-11 15:50:56.425[1539240656425] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-205]
2018-10-11 15:50:56.425[1539240656425] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.426[1539240656426] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:bqfPcdaF8Mt5Ix2PzesVeX open:2018-10-11 15:50:56.423 JST afterLimiter:0ms afterRespRecv:2ms
2018-10-11 15:50:56.426[1539240656426] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.426[1539240656426] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.426[1539240656426] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [114.236.238.230] POST /api/v3/order symbol:1539240640355 side:SELL quantity:0.644411 signature:263cd58232859d865e1abded2ff1d90d72e594d1851a313e71655c85597ef15b price:0.3663 type:LIMIT timeInForce:GTC recvWindow:23 timestamp:1539240656399     [ACCT]: 2|3    [RESP]: 79/10000  proc:4.554845ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640355","orderId":111,"clientOrderId":"bqfPcdaF8Mt5Ix2PzesVeX","transactTime":1539240656423,"price":"0.3663","origQty":"0.644411","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"SELL","fills":[]}
2018-10-11 15:50:56.488[1539240656488] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: X90qAbCmyo3BePS1Pb8Dus -> [cId=WCZhHvnjqz_r1-206]
2018-10-11 15:50:56.488[1539240656488] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-206]
2018-10-11 15:50:56.488[1539240656488] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-206] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.488[1539240656488] | DEBUG | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-206] SENT
2018-10-11 15:50:56.488[1539240656488] | TRACE | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.490[1539240656490] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-206]
2018-10-11 15:50:56.490[1539240656490] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-206]
2018-10-11 15:50:56.490[1539240656490] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.491[1539240656491] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.491[1539240656491] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.491[1539240656491] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:X90qAbCmyo3BePS1Pb8Dus open:2018-10-11 15:50:56.488 JST afterLimiter:0ms afterRespRecv:3ms
2018-10-11 15:50:56.491[1539240656491] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640355 side:SELL quantity:0.410065 signature:135c2c4e243c3401f9460b04cac45a63aad9482b6343d769bf0762d4ad0a2ede price:0.7633 type:LIMIT timeInForce:GTC recvWindow:20 timestamp:1539240656473     [ACCT]: 0|1    [RESP]: 81/10000  proc:4.832993ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640355","orderId":112,"clientOrderId":"X90qAbCmyo3BePS1Pb8Dus","transactTime":1539240656488,"price":"0.7633","origQty":"0.410065","executedQty":"0.000000","cummulativeQuoteQty":"0.0000","status":"NEW","timeInForce":"GTC","type":"LIMIT","side":"SELL","fills":[]}
2018-10-11 15:50:56.554[1539240656554] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: PvfIMIGjr6UanL1zgBPNuU -> [cId=WCZhHvnjqz_r1-207]
2018-10-11 15:50:56.554[1539240656554] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-207]
2018-10-11 15:50:56.554[1539240656554] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-207] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.554[1539240656554] | DEBUG | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-207] SENT
2018-10-11 15:50:56.554[1539240656554] | TRACE | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.558[1539240656558] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-207]
2018-10-11 15:50:56.558[1539240656558] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-207]
2018-10-11 15:50:56.558[1539240656558] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.558[1539240656558] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.559[1539240656559] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.559[1539240656559] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:PvfIMIGjr6UanL1zgBPNuU open:2018-10-11 15:50:56.554 JST afterLimiter:0ms afterRespRecv:5ms
2018-10-11 15:50:56.559[1539240656559] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [114.236.238.230] POST /api/v3/order symbol:1539240640083 side:BUY quantity:0.404367 signature:eddbbca9b5a1534627b0e025397c92a406b60f5b55f79b4c5ed4ddd9798fc760 price:0.4885 type:LIMIT timeInForce:GTC recvWindow:37 timestamp:1539240656534     [ACCT]: 2|3    [RESP]: 80/10000  proc:6.581982ms  proxy:-9999ms  session:-7ms  httpStatus:200 gzip {"symbol":"1539240640083","orderId":91,"clientOrderId":"PvfIMIGjr6UanL1zgBPNuU","transactTime":1539240656554,"price":"0.4885","origQty":"0.404367","executedQty":"0.404367","cummulativeQuoteQty":"0.1572","status":"FILLED","timeInForce":"GTC","type":"LIMIT","side":"BUY","fills":[{"price":"0.3888","qty":"0.404367","commission":"0.000000","commissionAsset":"1539240637766","tradeId":62}]}
2018-10-11 15:50:56.637[1539240656637] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: npQomZTDLj3ZdsnOgk2Glg -> [cId=WCZhHvnjqz_r1-208]
2018-10-11 15:50:56.637[1539240656637] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-208]
2018-10-11 15:50:56.637[1539240656637] | DEBUG | msgSrv-s0  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-208] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.637[1539240656637] | DEBUG | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-208] SENT
2018-10-11 15:50:56.637[1539240656637] | TRACE | msgSrv-s0  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.639[1539240656639] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-208]
2018-10-11 15:50:56.639[1539240656639] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-208]
2018-10-11 15:50:56.639[1539240656639] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.640[1539240656640] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:npQomZTDLj3ZdsnOgk2Glg open:2018-10-11 15:50:56.637 JST afterLimiter:0ms afterRespRecv:3ms
2018-10-11 15:50:56.640[1539240656640] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.640[1539240656640] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.640[1539240656640] | DEBUG | qtp748771005-58 | m.api.common.server.ApiServerCore    - [FROM]: [17.149.57.230] POST /api/v3/order symbol:1539240640083 side:BUY quantity:0.174671 signature:b563fd8c88b786249b532275e11c5a2b78e0bb2db7880e5890e862789fcfc097 price:0.4788 type:LIMIT timeInForce:GTC recvWindow:30 timestamp:1539240656617     [ACCT]: 0|1    [RESP]: 82/10000  proc:4.835903ms  proxy:-9999ms  session:-5ms  httpStatus:200 gzip {"symbol":"1539240640083","orderId":92,"clientOrderId":"npQomZTDLj3ZdsnOgk2Glg","transactTime":1539240656637,"price":"0.4788","origQty":"0.174671","executedQty":"0.174671","cummulativeQuoteQty":"0.0679","status":"FILLED","timeInForce":"GTC","type":"LIMIT","side":"BUY","fills":[{"price":"0.3888","qty":"0.174671","commission":"0.000000","commissionAsset":"1539240637766","tradeId":63}]}
2018-10-11 15:50:56.711[1539240656711] | DEBUG | qtp748771005-58 | m.a.c.p.m.ApiMessagingService        - NEW ORDER clOrdId: 5vlNeAb85yqDkaoXdXnhbc -> [cId=WCZhHvnjqz_r1-209]
2018-10-11 15:50:56.712[1539240656712] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-209]
2018-10-11 15:50:56.712[1539240656712] | DEBUG | msgSrv-s1  | m.core.rmq.RmqSendNetworkConnector   - RMQ SEND THREAD: SEND of Message Envelope cId:[cId=WCZhHvnjqz_r1-209] route [] (parts:1) COMPLETE
2018-10-11 15:50:56.712[1539240656712] | DEBUG | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - SEND THREAD: cId:[cId=WCZhHvnjqz_r1-209] SENT
2018-10-11 15:50:56.712[1539240656712] | TRACE | msgSrv-s1  | m.a.c.p.m.c.NetworkConnectorSendRunnable - Send thread's send queue size: 0
2018-10-11 15:50:56.714[1539240656714] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Network Envelope 1 of 1 for cId:[cId=WCZhHvnjqz_r1-209]
2018-10-11 15:50:56.714[1539240656714] | DEBUG | msgSrv-r   | m.core.rmq.RmqRecvNetworkConnector   - RMQ RECV THREAD: RECV of Message Envelope cId:[cId=WCZhHvnjqz_r1-209]
2018-10-11 15:50:56.714[1539240656714] | TRACE | msgSrv-r   | m.a.c.p.m.c.NetworkConnectorRecvRunnable - Recv Processor's CallbackProcessQueue size: 1
2018-10-11 15:50:56.714[1539240656714] | TRACE | recvDist   | m.a.c.p.m.core.RecvMsgDistRunnable   - RecvMsgDistRunnable's processQueue size: 0
2018-10-11 15:50:56.714[1539240656714] | TRACE | cached-tdl | m.a.c.p.m.core.TradeDataListener     - Trade Data's listener size: 0
2018-10-11 15:50:56.715[1539240656715] | DEBUG | qtp748771005-58 | m.a.c.service.order.OrderService     - clOrdId:5vlNeAb85yqDkaoXdXnhbc open:2018-10-11 15:50:56.711 JST afterLimiter:0ms afterRespRecv:4ms
